Index	Cell	Lineage	Branch Length	Height	Height 0.95 HPD Lo	Height 0.95 HPD Hi	Height Median	Height Range Lo	Height Range Hi	Length	Length 0.95 HPD Lo	Length 0.95 HPD Hi	Length Median	Length Range Lo	Length Range Hi	Posterior	Rate	Rate 0.95 HPD Lo	Rate 0.95 HPD Hi	Rate Median	Rate Range Lo	Rate Range Hi
158		X.1.1.1.1.2	0.0217091232524127	0.178689821552921	0.165367804290522	0.19366433904531	0.178548677078845	0.156543010760158	0.200815159885762	0.0217445319108709	0.0111244987805214	0.0340206360668887	0.0213675228577384	0.00736257018914366	0.0423585056268352	0.91008991008991	0.958613761311615	0.628765146129723	1.30510425037427	0.94196106934162	0.496626884069489	1.73330568402784
159		X.1.1.1.1.2.1	0.0290196784774336	0.149670143075488	0.13062532229792	0.172245732399831	0.149266627056559	0.120032405615015	0.180742120778731	0.0291392767672892	0.0128331589692259	0.0467811637357929	0.028730516664341	0.00894596897899391	0.06547112594549	0.909090909090909	0.896655177487875	0.560906860467234	1.24725162338816	0.877071830666221	0.49136734587958	1.68605578012083
160		X.1.1.1.1.2.1.1	0.0189196571712991	0.130750485904189	0.111182293752615	0.157327768095738	0.130041455266429	0.101375968430573	0.168665740191425	0.0184002585159147	0.00594547195168277	0.0327682640667197	0.0178280799278846	0.00180367527416467	0.0444563590341853	0.73026973026973	0.956634554512509	0.614665033776127	1.31015715462885	0.946929886483286	0.520762429157488	1.75540940599154
161		X.1.1.1.1.2.1.1.2	0.0221496293811188	0.10860085652307	0.0826494877901278	0.132334990678099	0.108078772460413	0.0731246014607562	0.144578021054687	0.0235760215699534	0.008042481747986	0.0445964888914265	0.0224502449250141	0.00305543618100909	0.0673425036920682	0.679320679320679	0.975713350724107	0.626627080434778	1.44099007557172	0.945315267319042	0.487429783109836	1.78777279026912
162		X.1.1.1.1.2.1.2	0.0456094645377537	0.104060678537734	0.0749798735900082	0.129998707044207	0.104090369043557	0.0630551432850807	0.160564859443825	0.0399239275599093	0.0139877893164311	0.0669940251410518	0.0389207352134052	0.00699601926739918	0.0896277523885362	1	0.87625017948991	0.549444721350596	1.22031505269681	0.854644950553725	0.482728082446507	1.67542636608768
163		X.1.1.1.1.2.2	0.018537121875312	0.160152699677609	0.145205179214188	0.176641155950734	0.16022774858499	0.135382302946327	0.187471335354726	0.0187916014624706	0.00951662525353045	0.032727146574874	0.0182249420645428	0.00603636531408716	0.0389740689906905	0.818181818181818	1.01473692676878	0.677676440674159	1.39925025239183	0.990760499601271	0.561170418440465	1.76126481932349
164		X.1.1.1.1.2.2.1	0.0211347126209586	0.139017987056651	0.120894282466972	0.156329876121286	0.138952623767144	0.111952604121951	0.167865843790665	0.0220726668254769	0.00949439237734098	0.0356142943703965	0.0215187296072292	0.00412350121101301	0.0441133837271032	0.598401598401598	1.04124586350786	0.690093123071981	1.43141171828154	1.02327748712052	0.526253231401454	1.77566740230299
165		X.1.1.1.1.2.2.1.2	0.0128621550855243	0.126155831971127	0.111159750655234	0.140161154141878	0.126418017267009	0.10200797036112	0.149845745901412	0.0167800272930224	0.003797404353509	0.0309711777292018	0.0148193152785082	0.003797404353509	0.0598882236592495	0.394605394605395	1.0412700523006	0.691233270551416	1.5034335541569	1.01921152360057	0.585529431537446	1.82873889655907
166		X.1.1.1.1.2.2.1.2.1	0.0138861894191682	0.112269642551958	0.0962204720736274	0.128051753543362	0.112434134374767	0.0866271752701026	0.136227958152884	0.014331017541367	0.00413442226415606	0.0267068189996617	0.0139270420309489	0.000454405619159853	0.0376627508365494	0.231768231768232	1.06139723357281	0.721109061540077	1.476161909027	1.03705148888247	0.583869324513316	1.82245793477855
167		X.1.1.1.1.2.2.1.2.1.1	0.0222521715516333	0.0900174710003251	0.0663014312411948	0.109744083545879	0.0898831662307316	0.0533665056230069	0.120051151968217	0.0226125716285507	0.00748066255865373	0.0413104048244689	0.0215545820116305	0.00386455738404298	0.0536205922815332	0.736263736263736	1.01372986806538	0.639848542556453	1.43224356059836	0.989049459725398	0.519681377858725	1.84670444798215
168		X.1.1.1.1.2.2.1.2.1.2	0.0145122363070133	0.0977574062449451	0.0813156057249264	0.115484928684658	0.0985463970234142	0.0716245441610867	0.122918222274941	0.0147162684179604	0.00183320923176308	0.0263995743516061	0.0141867484375399	0.000590982602372309	0.0322437775020456	0.202797202797203	1.05005607218696	0.652078000131347	1.49741789562224	1.02317738635287	0.588495699621604	1.74324581950939
169		X.1.1.1.1.2.2.1.2.1.2.2	0.0262125015598728	0.0715449046850723	0.0503717080421807	0.0941570538594247	0.0706632080551738	0.0348301862310563	0.108336814467971	0.0367713390511353	0.0158404038099142	0.0623297768158448	0.0356165029125192	0.00636410874597648	0.0820420112213811	1	1.13541705764929	0.742025498952607	1.59978234257366	1.1171953211848	0.594785736465176	2.01192700757766
170		X.1.1.1.1.2.2.1.2.2	0.0312741486968978	0.0948816832742288	0.0690707085266632	0.120435709783605	0.0945148893743267	0.0578047286552557	0.14059617480077	0.0256836415204202	0.00433211547840676	0.0497885303372242	0.0251325401448987	0.00109842261895529	0.0723900364497007	0.716283716283716	0.917374886272932	0.613022771010116	1.29789845500464	0.908075310508921	0.520390692735237	2.00036392712343
171		X.1.1.1.1.2.2.2	0.0398626307235606	0.120290068954049	0.0970837991084579	0.144729625475331	0.119943293274328	0.0853391951967797	0.155189185871586	0.0348460619393759	0.00827186479507139	0.0567338612839547	0.0338373963808274	0.00298090536099596	0.0747046149732801	0.571428571428571	0.948717775855287	0.601146107464951	1.29298661046742	0.929851102762368	0.522321847484134	1.6373478907244
172		X.1.1.1.1.2.2.2.1	0.0190986527840246	0.101191416170024	0.074353374836233	0.132720225072304	0.102760019143584	0.0598486837173781	0.138677264139588	0.0190168285980385	0.000680630721455855	0.0395736072661618	0.0175636519064233	0.000317987982649676	0.0663906895774736	0.242757242757243	0.929541931463213	0.586297253077918	1.32921730360859	0.923937899681939	0.513331581454273	1.59494800896279
173		X.1.1.1.1.2.2.2.2	0.0341739769899468	0.086116091964102	0.0606259113802787	0.112412385349302	0.0852378614679592	0.0512108374424936	0.134730281471384	0.0238559682759027	0.00230558363172464	0.0447456036799481	0.022963494964757	0.000196351353883267	0.0674883486611244	0.393606393606394	1.02097809933878	0.655765257581253	1.42060731269856	1.00185686434036	0.541411540071885	1.89582463188724
174		X.1.1.1.2	0.026155093489773	0.189064364231019	0.173392342938398	0.20596260506528	0.189242779417713	0.162824027291019	0.214895146365743	0.0259357856859233	0.0123050926939539	0.0406659031547928	0.0254107658982036	0.00464801116693356	0.0554825780923445	1	0.909886916560996	0.545783367880904	1.25271696313426	0.898272753917423	0.492595564397567	1.65225867823817
175		X.1.1.1.2.1	0.0197551413874685	0.16930922284355	0.153383936420706	0.184788363005101	0.169523746431706	0.143216765187478	0.194045468704483	0.0195467576928873	0.00885162978120835	0.0313609306515649	0.0191909867507793	0.00317334529954519	0.0413535918423684	0.883116883116883	0.993219816915828	0.65276246993885	1.43516910172424	0.979145392074502	0.546418710456895	1.84963109907486
176		X.1.1.1.2.1.1	0.0140434117076287	0.155265811135922	0.137981046325619	0.170289774453812	0.155124244441286	0.131854965771318	0.186845760892634	0.0140941639303105	0.00361186025919888	0.024336358381164	0.0132789438570438	0.0029484712350952	0.0379716924869424	0.8001998001998	0.998972168028429	0.653788058024418	1.45396852532047	0.975553478915903	0.48309015695992	1.93402037363531
177		X.1.1.1.2.1.1.1	0.0194588898596194	0.135806921276302	0.115979965485173	0.153576820988718	0.135470657139813	0.10849994345665	0.177202319969311	0.0216794620320414	0.00834475632034318	0.0349232037426162	0.0209107202640102	0.00588777780942895	0.0486295013613214	0.999000999000999	1.04558842645745	0.642885248108343	1.43056588153012	1.02531003603883	0.561076547459315	1.93600869228808
178		X.1.1.1.2.1.1.1.2	0.0181477355892805	0.117659185687022	0.0963640279715649	0.134065574916347	0.117642102286706	0.0889393838939704	0.153972123031036	0.018171744431475	0.00575107645251513	0.0297263555192881	0.0176209938986147	0.00376163569699042	0.0604888084777848	0.993006993006993	1.06492564923894	0.696327673886467	1.57296043014747	1.03602841177011	0.527740050690151	1.86123107672759
179		X.1.1.1.2.1.1.1.2.2	0.0142416626719564	0.103417523015065	0.085568351048337	0.121358364041791	0.103004316018411	0.0696265690044798	0.139213417473079	0.0160909078101176	0.00417758750791561	0.0286345580947454	0.0154329757286499	0.00177056228667272	0.0476208284641347	0.571428571428571	1.06762177863498	0.6669333075768	1.54802647204599	1.05553078416323	0.48874737200979	1.85765071618979
180		X.1.1.1.2.1.1.1.2.2.2	0.0258439838197875	0.0775735391952779	0.0585316266874263	0.0975822506999753	0.0771953539667725	0.0492043177599876	0.112743123387976	0.0253827047107047	0.00963680912225093	0.0427129411234901	0.0248476185047477	0.00164925341255795	0.0694776919525475	0.98001998001998	1.13332793073942	0.789186658732759	1.5956492625714	1.1154827262936	0.611925581956608	1.97058410684911
181		X.1.1.1.2.1.1.2	0.0347630427000162	0.120502768435905	0.0954777942511786	0.144963497485267	0.120088795506389	0.0745324527092982	0.15763185190733	0.0350493183846422	0.0148734568841217	0.0582566048652533	0.0341550570573396	0.00494919176980485	0.0789434657467128	0.998001998001998	0.930091018885176	0.578239673310992	1.28045404537421	0.908129354953249	0.56529157946341	1.86123107672759
182		X.1.1.1.2.1.2	0.0528526103923154	0.116456612451235	0.0874042544443769	0.144146125953208	0.116451340021584	0.0778597294802032	0.174371691694495	0.0538507877491121	0.0302503388748916	0.0857039649835545	0.0522188405065131	0.0160887216371666	0.111086975589019	1	0.88964107080608	0.578527872467145	1.22339130877603	0.879901033355599	0.498140402516974	1.40420177015121
183		X.1.1.1.2.2	0.0386417477427058	0.150422616488313	0.121426281337941	0.178829544624905	0.15194809280628	0.101465462655784	0.198191199171294	0.0357259759208481	0.0132370673666284	0.0588508710093544	0.0342681924389039	0.00407250663166578	0.0870683166534309	0.967032967032967	0.891048111746409	0.551966085746378	1.22029143568425	0.872974100510675	0.496674301536347	1.83853232637378
184		X.1.1.1.2.2.2	0.0284733995030525	0.121949216985261	0.0907967161483667	0.149756017694097	0.121060190051177	0.0806146687384571	0.171083620046465	0.0246485697065305	0.0053446109481618	0.0464127191202356	0.0235054845164674	0.00288029226260658	0.0611285572053036	0.172827172827173	0.940869990230006	0.629613456288698	1.32939533892384	0.921827244547907	0.503038693282274	1.62122263156241
185		X.1.1.2	0.0403579600045303	0.194926805221305	0.172347613267102	0.219941435639629	0.194784675620813	0.155773865723361	0.241746987719133	0.040745847168321	0.0178907717072987	0.0650748166636932	0.039722977619527	0.0120576417087804	0.0783354132340454	0.954045954045954	0.776707982822009	0.497556459188868	1.08246121670449	0.759788419083615	0.465592961989107	1.4550688939981
186		X.1.1.2.1	0.047526355572709	0.147400449648596	0.127299653452602	0.170186872474665	0.146734739751704	0.115867355270126	0.183890624219856	0.0466556624619838	0.0227685834761382	0.0701223542595348	0.0464141348808994	0.0108172338962249	0.0929632213427835	0.837162837162837	0.886077352032214	0.527942640125658	1.19427928165571	0.870439324331942	0.466012335333018	1.46576263080991
187		X.1.1.2.1.1	0.0465386811601397	0.100861768488457	0.0738686596531328	0.130082710974508	0.0999709508570069	0.0602665233784679	0.14551342050237	0.0422639169028036	0.0161944044034903	0.0693768886333714	0.0416643893188024	9.51850694080603e-05	0.0817530842466273	0.879120879120879	0.963360617684163	0.629556963878579	1.34251787525809	0.943680332120502	0.492553675315841	1.74506143116944
188		X.1.1.2.1.2	0.0238364654683043	0.123563984180292	0.101841294152697	0.148123574937436	0.123049442341744	0.0923391470731362	0.162827541552413	0.0242372315017566	0.00718893621494773	0.0416974271428527	0.0236868485275444	0.00164844423686061	0.0605870216800842	0.876123876123876	0.936470247026566	0.624804103515285	1.35275191952103	0.920695575321422	0.48309015695992	1.734630880007
189		X.1.1.2.1.2.2	0.0201690496659146	0.103394934514377	0.0792143654944558	0.128623020105359	0.102713425605527	0.0686747659604418	0.14410294527376	0.0205349991319532	0.00475034927193616	0.0417940721397301	0.0193797887804167	0.000384612528588679	0.068280856435246	0.866133866133866	0.942408217967346	0.602469355754591	1.31223803341035	0.915189802527545	0.506109207650085	1.63507418153031
190		X.1.1.2.2	0.0326263392420222	0.162300465979283	0.135878048708831	0.189800325908426	0.161470183039579	0.120894318642948	0.205873395533161	0.0321540058039837	0.0125197517715285	0.0529438228854519	0.0307974747575467	0.00477673538338264	0.0699168738403162	0.846153846153846	0.848207312721908	0.522067173422639	1.16636055502397	0.830113125418121	0.488358151657523	1.46590343900549
191		X.1.1.2.2.2	0.0246298722003493	0.137670593778934	0.113085710126741	0.161320721492521	0.137395460616108	0.10133550008905	0.175944591139076	0.0259443433578059	0.00859605690264278	0.0486760887766312	0.0245397332011107	0.000740437653731385	0.0702858132846198	0.818181818181818	0.919985196668886	0.599933387114287	1.34234946151624	0.903347262945155	0.483915077468464	1.82130517674105
192		X.1.1.2.2.2.2	0.0187547620632528	0.118915831715681	0.0939661027508672	0.142429018998318	0.11842627535586	0.0861840817367791	0.158761780197508	0.0196687906259884	0.00534026221477774	0.0362975311785819	0.0186316042944222	0.00017991133532208	0.0578477976553862	0.648351648351648	0.997124180263464	0.651540300293638	1.4331404702831	0.981164847973888	0.552041616812648	1.66498101506156
193		X.1.1.2.2.2.2.2	0.00856341976082668	0.110352411954854	0.0893116250572562	0.132258348500498	0.109738896395482	0.0815671471857788	0.141259284543413	0.0196427185063301	0.00406776368971948	0.0355595714906171	0.0184390228769296	0.000622492530343799	0.0533626060052829	0.332667332667333	0.999831248317352	0.628511681975499	1.46941706593137	0.967529348160448	0.536211627230421	1.81255491782389
194		X.1.1.2.2.2.2.2.2	0.0150106506533777	0.0953417613014767	0.072657709485916	0.119104744282542	0.0943384607592492	0.0639556555483684	0.136494787216306	0.0180392294159358	0.00429071694945382	0.0359415076551784	0.0163151089838841	0.00121838034787458	0.0558629609606154	0.292707292707293	0.99093872673267	0.601630278617301	1.40858863169814	0.962393797601742	0.505301752914686	1.60508853880743
195		X.1.2	0.0633311655749408	0.197978832082393	0.168690834190317	0.230235616003719	0.197942644999009	0.14935027204943	0.256401090097108	0.0658714344851435	0.0362569164086632	0.0995180755675398	0.0656126831863247	0.015743394792974	0.126054610758976	1	0.623608600899032	0.474409267036109	0.826506818563626	0.602216988265417	0.455381436789728	1.25915841302695
196		X.1.2.1	0.0724507184962564	0.125528113586137	0.0810555747660752	0.166130279927054	0.123459515540827	0.0649993352530424	0.189265662876086	0.0712008258822962	0.0345022855611803	0.10954761161226	0.0711123696593699	0.0161503412571661	0.129940492509452	1	0.783932038728718	0.515790347830124	1.06981039486778	0.765755854366243	0.466012335333018	1.68003381477087
197		X.1.2.2	0.0432257642143711	0.154753067868022	0.120515906492662	0.19108859811777	0.154270692618918	0.0977375429526213	0.207263345994179	0.0437101630383904	0.0153908703722254	0.0800656901842011	0.041900651672266	0.00642593483501908	0.102353778182984	0.954045954045954	0.778818466015692	0.488440205559324	1.15556890511598	0.754486764583836	0.47537796107807	1.66136664588501
198		X.1.2.2.2	0.0199628528173816	0.13479021505064	0.104014220233831	0.170322301189568	0.133118734773273	0.0850928731181832	0.182820416242994	0.0259981373567569	0.00516853095474604	0.0490412223999498	0.0243990800799317	0.000611312961540017	0.0832249569051309	0.598401598401598	0.855652041556842	0.532069845299788	1.25370324823193	0.823348160005514	0.493461806467175	1.83094427705533
199		X.2	0.0230511061387835	0.251634555895181	0.235970837317539	0.26539728104453	0.251184003671021	0.22944133640557	0.284433400447005	0.0196853861152153	0.00795449687376615	0.0309012874818012	0.0196482996436738	0.000995594187517768	0.0369955147036718	0.999000999000999	1.04739806951666	0.656705228472411	1.51646534452398	1.03041815516872	0.455878008872565	1.90936779235569
200		X.2.1	0.0212048732380926	0.230429682657089	0.214648669540201	0.245022101023749	0.229838353253682	0.209498771497594	0.254101969251046	0.0211322273578423	0.0106388704167209	0.0335928132955271	0.0205219186815398	0.0067202534900844	0.0481801756018703	0.987012987012987	0.980459606751241	0.634434140396335	1.33590895792962	0.969339039127468	0.552211079466322	1.66337321883486
201		X.2.1.1	0.0228337282689851	0.207595954388104	0.191202106751662	0.223762679249068	0.207402854590234	0.185423410287002	0.234780062393673	0.022878329229164	0.0118421314531347	0.0353555827507012	0.022403800686037	0.00815599354460309	0.0512539206156322	1	1.00416956119297	0.670395523509402	1.46910608913163	0.980261994505585	0.504132475652407	1.84459887899996
202		X.2.1.1.1	0.03833230109358	0.169263653294524	0.148809143263799	0.186744315565865	0.169243741054461	0.140401596443821	0.203666238211482	0.0352764897550393	0.0170122574067833	0.0532027019549925	0.034732851373165	0.0106476097398892	0.0656710925451341	0.925074925074925	0.943920519769624	0.6291513867835	1.32429437275898	0.928227047298022	0.539210110643099	1.7563119412766
203		X.2.1.1.1.1	0.0472450861588305	0.122018567135693	0.0985544285577739	0.149318528790081	0.121206510537416	0.0811530165509374	0.167462486317135	0.0480561403068317	0.0274874074435518	0.0727744601981107	0.0476132880372714	0.0211252110830907	0.0937578617448244	1	0.906568343524933	0.610613241673169	1.30169021040387	0.889737434341271	0.506663479886229	1.54540641107361
204		X.2.1.1.1.2	0.0299564117827597	0.139307241511764	0.120026089754311	0.159917428854054	0.139049575618938	0.109200955468429	0.177242249170991	0.028933343400957	0.0132670409206103	0.0427887888100826	0.0281136192174119	0.00804756838842924	0.0614663745769065	1	1.02017292493844	0.692953407212984	1.43687267155364	0.996253177230029	0.562553570078282	1.92327332051652
205		X.2.1.1.1.2.2	0.033122523968412	0.106184717543352	0.086684697991579	0.126517636928629	0.105913603188237	0.071922375649709	0.141315150773927	0.0331216822170035	0.0172098925548156	0.0488922327064087	0.032698327836633	0.0124668765582216	0.063292414711027	0.999000999000999	1.02203493050202	0.658244020710422	1.38061566094965	1.0058586989027	0.539605354150093	1.85587689684605
206		X.2.1.1.2	0.0242920336032962	0.183303920784807	0.166148811648359	0.204209326066203	0.182984421950195	0.155808694387189	0.210549620333911	0.0238589363071234	0.0124849220724402	0.0376613837540153	0.0231084179123236	0.00760931880241036	0.051877164788383	0.826173826173826	1.01921670319424	0.668350467831003	1.42975326054507	0.991221913221043	0.502051948478694	2.04885291472127
207		X.2.1.1.2.1	0.0289359894810276	0.15436793130378	0.132323367410385	0.176080882758191	0.153599643319343	0.122192062546887	0.189324607662963	0.0287234012521243	0.0141436895282841	0.0482633638181478	0.0276293854574034	0.00910982744512609	0.0625689821997838	0.79020979020979	0.978311572849649	0.65270866887919	1.33943632190452	0.966240037797139	0.554035215495802	1.5770860944568
208		X.2.1.1.2.1.2	0.0404699977438761	0.113897933559904	0.0876561374638854	0.141619914889706	0.113006269347584	0.0765398571615845	0.164074371837287	0.04456690589502	0.0269897483502989	0.0646577531437967	0.0430289409886825	0.0207754821363742	0.0802462058398689	1	1.02983999749989	0.648764677162254	1.366295001725	1.01020064318094	0.607982826866841	1.67019785411212
209		X.2.1.1.2.2	0.0379995618791964	0.145304358905611	0.122848171377294	0.164497016234426	0.145588771449335	0.113629869120495	0.179061454539841	0.0363858679338073	0.0175249996651099	0.0568713513474711	0.0353166567650873	0.0127830120361438	0.0736913046049467	0.971028971028971	1.04993773242246	0.667031810836607	1.50074272604433	1.02820371850857	0.569758441041522	1.94104201345871
210		X.2.1.1.2.2.1	0.038822521726769	0.106481837178842	0.0851726182440229	0.131224358717347	0.106025720188486	0.0760962384697398	0.142143879290857	0.0332873632270374	0.0172065709793237	0.0491965448633969	0.0328728734217376	0.011410974190321	0.0652959825974843	1	1.06946641364331	0.692961622229013	1.53110872483694	1.04746003112863	0.599181352311361	1.87383469235637
211		X.2.1.1.2.2.2	0.030075098170758	0.115229260734853	0.092617032569178	0.139974073647228	0.115187116164875	0.082765063365881	0.149570211464194	0.0288985549444973	0.0141550289403154	0.0460615758328287	0.0281652138621035	0.00708594695421844	0.0720152078968041	0.716283716283716	0.940165337231759	0.600968714413042	1.28089507397592	0.921828624767002	0.478564764349835	1.66005388643323
212		X.2.1.2	0.0251724166091735	0.205257266047915	0.189928795706779	0.221217731758895	0.205123675000018	0.178614067875809	0.230540546379483	0.0250576955717575	0.0128170721039558	0.0371477212770906	0.0248685240319802	0.0108260069809615	0.0465246230759285	1	0.932432009955684	0.580444213551011	1.27402577281021	0.913066327632431	0.536165616983007	1.78212954875353
213		X.2.1.2.1	0.0210685179497337	0.184188748098182	0.170314978080191	0.202697557609575	0.183975313398355	0.157973262054767	0.207756343420408	0.0210741595847216	0.0104705993811686	0.032963176257998	0.0205018300204808	0.00808029703601831	0.0446151778837552	0.997002997002997	0.955780043119372	0.630450454255701	1.35056292190863	0.935431540984603	0.485088195726008	1.68624144657508
214		X.2.1.2.1.1	0.0261397969467431	0.158048951151438	0.140238222585517	0.176784653668231	0.157772566438756	0.124786097201759	0.192141238190235	0.0261973146311898	0.0130050029217222	0.0402585613406327	0.0250300096301892	0.0103199561183833	0.0579085730998591	1	0.96273449168441	0.569543074824047	1.33059148048539	0.948306069715096	0.49175141216858	1.92028354787391
215		X.2.1.2.1.1.1	0.0418376564024192	0.116211294749019	0.0931392848532525	0.137884010835455	0.115822808104362	0.0717839872109062	0.149186535823653	0.0389360027821974	0.0209333878990251	0.0607340911745686	0.0379752840430803	0.0157456391886602	0.0783375111536615	1	0.963016886524197	0.565317501009412	1.31877451346535	0.944434965125208	0.536066384084043	2.01344540158672
216		X.2.1.2.1.1.2	0.0239231667892319	0.134125784362207	0.113299092283627	0.153464160282224	0.134465868624305	0.104779835770373	0.170597812958791	0.0240235879697629	0.0107287227970143	0.0396771746676896	0.0231504092913177	0.00682715732777714	0.0537848290561808	0.858141858141858	0.974685584633013	0.643911882482809	1.35777478612936	0.96345567869776	0.525482358424032	1.64667609564377
217		X.2.1.2.1.1.2.2	0.029121468950052	0.105004315412155	0.0807374592125072	0.126240092952013	0.105322445640159	0.0705361487228254	0.137168988666409	0.0289616465117996	0.0122292194601727	0.0455574334399891	0.0285806528893232	0.0082358143556889	0.061998439588104	0.795204795204795	1.01929021000299	0.706555982960243	1.44661835495079	0.996468082443017	0.588135270967136	1.78613026749626
218		X.2.1.2.1.2	0.0325136202798867	0.151675127818295	0.130448270872736	0.173238049494049	0.152205544714872	0.112457604844074	0.183224661993808	0.0325203864803997	0.0161603674447923	0.0518496378460827	0.0313403303497925	0.00711521072335652	0.0650948942790129	1	0.942394959719234	0.623016592383024	1.34997682011464	0.92048540630033	0.506579360602791	1.68691396677987
219		X.2.1.2.1.2.2	0.0351645484066847	0.11651057941161	0.0953968885620227	0.142839553891562	0.116554985481832	0.0851914533171242	0.153236475756602	0.0351715945501582	0.0170607162820514	0.0528062889354209	0.0346396415990084	0.0118672236657722	0.0661433076629906	0.999000999000999	0.984555204806422	0.646843256499608	1.36297580410052	0.967786185708308	0.573852700061197	1.79806636998081
220		X.2.1.2.2	0.0346571335105381	0.170600132537377	0.152799682745909	0.191119889441008	0.17106175380703	0.136747937356972	0.199021001633193	0.0346063820266043	0.0193340862078537	0.0517091707637616	0.0334238925481003	0.0145912052927607	0.0699516891414395	1	0.965430336543472	0.648145977696291	1.35021800265073	0.951759864812525	0.49198004405345	1.64466170200396
221		X.2.1.2.2.2	0.0205493174299181	0.150050815107459	0.131490236092279	0.168043743799835	0.150365520346704	0.118652345129408	0.181501979282939	0.0211163290512205	0.00967942608601083	0.0327876172596131	0.0204871972410896	0.00792066231693389	0.0453030335870878	0.698301698301698	1.00535158770673	0.57797134868369	1.38196950973137	0.991184525376048	0.506579360602791	1.81660909438358
222		X.2.1.2.2.2.1	0.0488482834437232	0.101202531663736	0.0795351720984645	0.120652125534425	0.101971766488148	0.0712647462831711	0.130263451304356	0.0443610458749444	0.0262346844281101	0.0635108493393567	0.0438954079419975	0.0167392036056669	0.0804807178698785	1	1.09943035535206	0.765825152187405	1.47394291513458	1.07922299750639	0.630264696535533	1.7663278479279
223		X.2.1.2.2.2.2	0.0278887544394968	0.122162060667962	0.100029371948922	0.142845087509068	0.12119637063155	0.0910370895144472	0.153005815513748	0.0281800013146295	0.0135995053207578	0.0424178342631599	0.0276895829264602	0.0109443832658165	0.0556929437666643	0.661338661338661	0.953156088801598	0.616549069701053	1.39939122038718	0.917394837828727	0.539101303229859	1.88226027944111
224		X.2.2	0.0190669454810604	0.232567610414121	0.218516712343384	0.247589334242827	0.232182877489181	0.210715234572054	0.26056632947058	0.0190606628521423	0.00839778969720312	0.0280644196573492	0.0187720337938369	0.00650781327152145	0.0349865216877914	0.983016983016983	0.992009967376943	0.670234040389622	1.40344461528622	0.968012702104273	0.599180706521629	1.63260553811434
225		X.2.2.1	0.0177447274118629	0.214822883002258	0.200711807769853	0.231240047313123	0.214269719551413	0.18974009177752	0.241094937144017	0.0164829161483725	0.00810000664711938	0.0268390415015505	0.0159693899955677	0.00406481102595807	0.0369100946935279	0.789210789210789	1.00482549314558	0.644961340124298	1.35698626053075	0.9879170915849	0.568135664126618	1.85048325497382
226		X.2.2.1.2	0.0263677691132094	0.188455113889049	0.17490646087602	0.203888699210773	0.188493633366984	0.166145186748858	0.213026396785455	0.0283422867915951	0.0152063365615296	0.0413745996434321	0.0278313965220913	0.0094787977793602	0.0513468771665639	1	1.0959140613117	0.707341841879997	1.51377296325203	1.06658037480236	0.522632764399237	1.91235830005873
227		X.2.2.1.2.1	0.0337289542736869	0.154726159615362	0.134128834283842	0.173610706056829	0.154739388728243	0.12008241341047	0.187044460794626	0.0320917267287185	0.0163180346530748	0.047884726839442	0.0316304845676105	0.0101352362313979	0.0608174365566172	1	0.959456870621009	0.618192075874019	1.31630935734987	0.931837746917257	0.534325938914158	1.82416723750825
228		X.2.2.1.2.1.1	0.0208371520459608	0.133889007569401	0.11782889038874	0.157292078368123	0.133314970064715	0.100076123002789	0.169458109709206	0.0210716648797832	0.0102280202188276	0.0341237455593868	0.020447224501423	0.00592281900430283	0.049549263803198	0.861138861138861	0.977570201163586	0.625999646510662	1.31060064162996	0.959681397287774	0.573719936603652	1.71850047633216
229		X.2.2.1.2.1.1.2	0.0303878048238178	0.103501202745583	0.0816920910075291	0.124989993600323	0.103091807214744	0.0703069150644766	0.141114329702957	0.0328127279538462	0.0166864960799118	0.0508015244173003	0.0319625087563651	0.0124102301467093	0.070295622552262	1	1.0112793329254	0.631026911617753	1.36083486586015	0.994505510690823	0.565889982485649	1.66782050623375
230		X.2.2.1.2.1.2	0.0373415785274377	0.117384581087924	0.0916036842721121	0.142227427818113	0.117743452371379	0.0770934368582467	0.160373122828743	0.0349919214107665	0.0182646120773771	0.0578718446900854	0.0341972591266417	0.0123842558934144	0.0729049807099001	0.958041958041958	0.934067853577339	0.58595382868364	1.27090463720934	0.917767675954218	0.521582654009326	1.73045020399124
231		X.2.2.1.2.2	0.0192856000601982	0.16916951382885	0.15517677619664	0.185666030985642	0.169376342593197	0.144597533201761	0.195395406489712	0.0188273308368176	0.00921025654319732	0.0294934163737338	0.0184067982906062	0.00572688813800973	0.0355276475584598	0.877122877122877	1.05713665510534	0.684527014962186	1.42832484001295	1.04568662196372	0.590239112568559	1.76122732535665
232		X.2.2.1.2.2.1	0.0187999327528252	0.150369581076025	0.135038051762878	0.165621386699376	0.150105623934528	0.123759924278274	0.178403401891021	0.0200359460773966	0.0108199454645433	0.0322439442619751	0.0195868410271076	0.00616199137124185	0.0403024332732862	1	1.1104976528441	0.714028670832693	1.5205264632974	1.0917817976258	0.578390608277817	1.917116479894
233		X.2.2.1.2.2.1.1	0.043577884249579	0.106791696826446	0.0803441786319123	0.129003200711678	0.108102820996318	0.0712679061539048	0.138061611525855	0.0379254196677008	0.0198101885796085	0.0579794426689955	0.0372324541583056	0.0116964810482424	0.0678812372559811	1	1.0397806667678	0.722700022128123	1.41831145530478	1.027643677546	0.57622853043093	1.8484384208811
