Geneid,SRR6710256,SRR6710257,SRR6710258,SRR6710259,SRR6710260,SRR6710261,SRR6710262,SRR6710263,SRR6710264,SRR6710265,SRR6710266,SRR6710267,SRR6710268,SRR6710269,SRR6710270,SRR6710271,SRR6710272,SRR6710273,SRR6710274,SRR6710275,SRR6710276,SRR6710277,SRR6710278,SRR6710279,SRR6710280,SRR6710281,SRR6710282,SRR6710283,SRR6710284,SRR6710285,SRR6710286,SRR6710287,SRR6710288,SRR6710289,SRR6710290,SRR6710291,SRR6710292,SRR6710293,SRR6710294,SRR6710295,SRR6710296,SRR6710297,SRR6710298,SRR6710299,SRR6710300,SRR6710301
ENSG00000232848.1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000142599.15,0,0,62,0,0,0,47,0,0,42,0,0,63,44,0,0,138,0,0,66,0,66,0,2,0,2,0,307,0,0,17,20,7,2,8,0,0,2,118,850,0,0,3,20,0,0
ENSG00000234619.1,0,2,0,0,0,0,0,0,2,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000224315.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ENSG00000222511.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,62
ENSG00000228423.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ENSG00000074800.11,3,8,283,20,9,21,17,15,24,413,2558,8,3502,0,390,3755,16,10,14,5,11,277,9,36,88,0,1225,6238,0,0,751,8185,0,276,6219,3,0,2,6,8,4,6,0,0,0,4
ENSG00000236269.1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000238249.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000142583.15,0,319,0,0,0,6,0,0,0,2304,290,0,112,2,536,0,0,0,3017,0,0,38,2387,0,0,0,2,6,0,0,3,20,2667,1144,0,0,0,2,0,0,0,0,2,0,212,0
ENSG00000180758.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207865.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000049239.10,0,0,0,2,0,0,0,0,0,482,0,10,0,0,0,0,0,0,0,4,0,0,0,140,0,0,0,0,8,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171621.11,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171612.6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,0,0,0
ENSG00000231181.1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000188807.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000171603.14,2,0,298,0,3,0,0,0,0,0,144,0,0,264,0,115,0,0,0,0,0,16,0,3,0,0,0,0,2,0,668,0,0,289,0,0,0,0,0,0,0,0,0,0,30,0
ENSG00000178585.12,0,0,6,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162441.9,0,0,0,0,0,0,621,61,0,0,0,0,0,0,0,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
ENSG00000228150.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000173614.11,184,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ENSG00000162444.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
ENSG00000130939.16,0,0,0,0,0,1,8498,0,0,0,0,0,0,0,2,1913,0,1,0,0,0,0,107,0,0,0,0,8,0,0,0,311,0,603,0,0,0,0,0,0,0,0,174,0,0,0
ENSG00000233623.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,0,0,0,0,0,0,0,0,0,0
ENSG00000054523.14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0
ENSG00000199562.1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ENSG00000142657.18,0,0,0,0,0,42,0,0,0,0,0,4,0,0,2159,0,3,80,0,3,1816,2,0,14,0,0,225,0,65,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0
ENSG00000160049.9,0,0,0,0,1,0,0,0,2,0,1437,0,5,0,0,0,0,0,0,0,611,65,1,0,122,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000142655.10,2,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,1,0,3,0,0,0,2162,0,0,0,0,0,0,0,32,0,0
ENSG00000130940.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,714,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000120948.13,0,0,2,0,0,14,2,2,30,204,14,22,1593,0,0,12,0,2,0,38,0,0,0,0,782,0,0,0,0,2,242,450,0,86,0,2,0,0,0,0,0,0,0,0,16,0
ENSG00000009724.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000271895.2,0,75,41,113,0,0,145,13,0,0,0,0,0,0,0,57,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116649.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,0,3,65,0,0,0,2,0,0,0,268,0,0,0,66,0,0,38,0,0,0,2,160,100,0,0,0,5,18,0
ENSG00000171824.11,0,0,0,2,3,0,0,0,0,0,39,0,0,2256,0,0,0,0,4,0,22,0,0,0,0,2,0,3441,0,2,0,54,0,278,0,0,0,2,0,0,0,0,0,4,0,0
ENSG00000198793.10,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,0,1958,0,2,0,0,0,0,0,516,0,0,0,0,0,202,852,0,0,0,0,0,1,0,0,164,0,0
ENSG00000225602.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000120942.11,0,0,2,0,20,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,375,609,0,0,0,0,0,0,0,0,1197,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000238199.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132879.11,0,0,0,60,0,0,0,0,8,0,0,0,0,0,0,0,104,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1572,8,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116663.8,0,0,0,0,0,0,0,0,936,2,0,0,0,0,0,0,0,0,0,0,0,1169,1,0,0,0,0,0,436,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
ENSG00000116670.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162490.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
ENSG00000177674.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634
ENSG00000177000.8,0,0,0,0,0,0,78,0,0,0,0,136,0,0,0,0,0,0,107,181,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,203,0,3,0,0,0,0,41,0
ENSG00000011021.19,0,0,0,133,0,0,1004,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,6,2,0,0,0,0,0,0,0,1,0,0,13,239,0
ENSG00000199347.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,23,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116685.13,0,633,0,0,0,0,0,2,2,0,10,0,0,0,0,0,0,0,0,470,0,15,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,67,0,0,0
ENSG00000083444.14,0,0,594,0,0,0,0,0,0,0,0,0,2,0,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116688.14,0,1,0,0,0,0,0,0,0,0,0,0,132,0,0,0,82,0,0,2,0,0,0,0,4,0,290,0,0,0,0,0,22,355,0,0,2,0,0,0,0,0,0,1153,0,0
ENSG00000116691.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000048707.11,8,15,7,2,0,0,0,0,0,0,0,0,28,11,5,23,0,127,0,0,0,302,15,0,0,0,4,0,0,0,2,0,0,384,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000239149.1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000229484.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546
ENSG00000162496.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
ENSG00000157330.7,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0
ENSG00000179172.8,0,0,0,2,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
ENSG00000232423.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000274764.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000229571.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000277058.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ENSG00000275774.2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000179412.10,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ENSG00000204505.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000279804.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
ENSG00000270601.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000204478.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSG00000162494.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000222952.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ENSG00000116731.20,733,2,3083,1436,73,4,0,5225,2,2568,1591,15,3642,976,94,379,0,1222,1567,16,338,12203,1348,80,0,0,122,10402,57,2,2,1358,140,2203,4529,3541,0,1,1431,0,0,2,0,240,699,32
ENSG00000252151.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000234593.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,252,0,0,0,658,0,185,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000204464.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ENSG00000142621.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,343,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ENSG00000228140.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000142634.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,22,0,6,0,0,0,0,2,2,0,0,0,0
ENSG00000162438.9,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000142615.7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000215704.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000132906.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116138.10,0,0,0,0,0,0,0,0,4,926,1519,0,0,0,1797,0,4,584,194,0,0,0,532,0,0,40,0,30,0,2,0,3934,0,2610,0,2,0,0,2,0,0,0,0,10,0,0
ENSG00000116771.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,764,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000235084.3,2,0,0,2,0,0,0,0,2,0,0,0,0,4,0,0,0,2,2,0,7,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,10,12
ENSG00000236500.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000197312.9,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,109,0,0,351,183,12,28,0,182,0,98,6,0,44,0,0,0,0,14,0,0,0,0,0,31,0
ENSG00000116786.9,73,0,0,0,0,0,0,0,0,0,0,3,0,0,20,448,0,0,0,0,0,2,2,373,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000237938.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162461.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
ENSG00000162458.10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
ENSG00000224321.1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
ENSG00000233954.6,20,16,8,4,2,0,0,2,0,10,10,0,18,0,2,8,0,0,6,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0
ENSG00000178715.8,2,0,0,4,2,0,4,4,0,0,4,2,2,8,0,12,0,4,0,2,0,4,8,0,0,0,4,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000179743.3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,860,0,0,0,0,0,0,0,0,0,0,0
ENSG00000065526.8,212,3062,0,4,224,0,5,884,132,1861,878,0,12,0,2,2,184,0,0,0,0,4,1096,0,0,0,162,360,2,5,206,9902,0,88,0,0,0,0,0,0,0,0,11,6,63,0
ENSG00000270620.1,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000116809.9,0,0,0,15,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000142627.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000237276.6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000233929.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000037637.8,98,0,0,0,19,0,0,0,0,0,0,0,0,88,0,422,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,254,0,30,0,2,0,0,0,0,0,0,0,242,0,0
ENSG00000055070.14,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,2,0,0,0,0,0,0,0,4,0,0,0,46,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000187144.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000157191.17,0,0,0,0,0,0,0,70,59,0,40,0,0,0,0,0,0,0,0,33,0,0,171,0,0,0,108,0,0,0,4,0,0,0,1339,0,0,0,0,0,0,0,0,0,0,0
ENSG00000206652.1,11,0,0,0,0,0,0,2,0,0,32,32,17,0,18,0,0,12,0,0,0,61,6,3,43,0,49,37,0,0,1,4,14,30,24,0,0,0,0,0,0,0,0,3,46,0
ENSG00000261135.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
ENSG00000219481.8,14,0,46,0,59,0,0,0,0,8,4,0,0,0,0,0,0,126,0,43,178,36,9,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,2,0
ENSG00000271732.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0
ENSG00000215908.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,123,0,0,0,8,0,0,295,148,0,0,128,38,0,0,0,0,0,0
ENSG00000186301.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207513.1,11,0,0,0,0,0,0,2,0,0,32,17,17,0,5,0,0,12,0,0,0,17,6,3,43,0,49,32,0,0,1,0,10,20,0,0,0,0,0,0,0,0,0,5,46,0
ENSG00000280114.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000236698.1,0,0,40,5,0,0,10,0,0,10,4,0,0,112,0,21,94,21,24,2,11,7,2,0,0,0,0,22,0,0,0,9,0,59,0,0,0,0,0,0,0,0,0,0,22,0
ENSG00000058453.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,44,0,0,0,0,0,0,0,0,0,0
ENSG00000207389.1,11,0,0,0,0,0,0,2,0,0,30,19,19,0,5,0,0,12,0,0,0,17,6,1,41,0,49,33,0,0,3,0,10,22,0,0,0,0,0,0,0,0,0,3,45,0
ENSG00000186715.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000207005.1,11,0,0,0,0,0,0,2,0,0,30,19,19,0,4,0,0,12,0,0,0,21,13,1,41,0,49,67,0,0,3,0,10,45,3,0,0,0,0,0,0,0,0,1,45,0
ENSG00000159363.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000117118.7,0,0,472,0,0,0,2,0,0,3,550,0,0,0,4,0,0,287,4,3,16,109,0,0,0,0,885,0,0,0,144,0,0,8,0,36,0,0,0,0,0,0,2,0,0,0
ENSG00000117115.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ENSG00000280226.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ENSG00000179051.11,0,160,0,0,1,0,38,0,0,3,902,0,0,0,259,206,0,0,0,0,0,39,2,0,0,0,86,0,0,4,134,64,2,248,0,3613,0,0,0,0,0,0,0,0,0,0
ENSG00000117148.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000280222.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ENSG00000179023.8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169991.8,0,0,0,0,66,8,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000272084.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000127481.12,16,229,0,437,6,4,0,103,0,12,592,3958,147,0,2640,431,2,0,0,489,99,63,3316,0,0,14,202,106,0,0,0,1029,0,0,0,0,0,0,21844,0,40,0,2,0,0,0
ENSG00000230424.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000127463.11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,8,0,0,0,110,2,0,154,0,0,472,4,0,0,0,0,0,2,0,2,0,0,0
ENSG00000053372.4,0,0,632,0,148,0,0,0,4,0,0,0,0,0,0,344,0,0,0,0,0,0,0,270,4,0,63,16,0,0,16,0,0,666,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000162482.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
