Sample	posterior	ESS(posterior)	likelihood	prior
6190000	-86336.5222019487	4.4	-86441.94032824285	105.41812629415745
6195000	-86317.58132003351	4.3	-86424.73530408347	107.15398404995798
6200000	-86334.84545304076	4.3	-86443.37668537088	108.53123233011387
6205000	-86340.18852481026	4.3	-86448.21330758982	108.02478277955919
6210000	-86318.7938634478	4.3	-86422.86703756143	104.07317411362668
6215000	-86330.90878790281	4.3	-86436.27009070033	105.36130279752946
6220000	-86308.1873021844	4.3	-86412.13606678555	103.94876460115398
6225000	-86312.79618304704	4.3	-86421.68641782136	108.89023477430773
6230000	-86313.04786777042	4.3	-86418.81466838505	105.76680061462272
6235000	-86332.15302589475	4.3	-86438.56003753845	106.40701164370725
6240000	-86336.25584426192	4.3	-86442.32109089356	106.06524663164136
6245000	-86304.93471155313	4.3	-86410.8953355849	105.9606240317679
6250000	-86326.7165954449	4.3	-86431.75099806288	105.03440261797597
6255000	-86335.34868371235	4.3	-86438.94287509812	103.59419138576224
6260000	-86345.90769434058	4.3	-86448.41057481499	102.50288047440979
6265000	-86318.85235954585	4.3	-86423.31772051044	104.46536096458406
6270000	-86322.94733648466	4.3	-86429.12173792091	106.17440143624994
6275000	-86338.15023779355	4.3	-86443.9382923391	105.78805454553554
6280000	-86314.09799680217	4.3	-86421.78114750513	107.68315070296151
6285000	-86304.88706683973	4.3	-86411.22661475668	106.33954791695301
6290000	-86320.61295495236	4.3	-86427.09474469264	106.48178974027914
6295000	-86305.18817223387	4.3	-86409.31297143578	104.12479920189917
6300000	-86318.57300680956	4.3	-86421.28938232713	102.71637551756949
6305000	-86302.3699979681	4.3	-86408.44114653947	106.07114857136477
6310000	-86313.50628185368	4.3	-86417.50261499033	103.9963331366498
6315000	-86328.28194145625	4.3	-86432.46377862415	104.18183716789545
6320000	-86342.47653851585	4.3	-86446.12228719221	103.64574867635781
6325000	-86333.78517804698	4.3	-86438.45576883158	104.67059078461116
6330000	-86311.60645172902	4.3	-86415.26821583042	103.66176410139578
6335000	-86326.40657908696	4.3	-86428.7246497172	102.3180706302402
6340000	-86320.93628852496	4.3	-86424.04987651727	103.11358799230302
6345000	-86329.17470633314	4.2	-86430.40412299552	101.22941666238195
6350000	-86314.4715023073	4.2	-86414.8688910632	100.39738875591073
6355000	-86323.9095428189	4.2	-86427.36694128852	103.45739846962074
6360000	-86327.71426356415	4.2	-86430.98528770791	103.2710241437564
6365000	-86322.52986821828	4.2	-86425.39679408312	102.8669258648507
6370000	-86327.36097823929	4.2	-86431.79516687123	104.43418863194735
6375000	-86311.65597584377	4.2	-86411.88320436713	100.22722852336129
6380000	-86314.19135551139	4.2	-86417.5139853065	103.32262979512089
6385000	-86334.47348912203	4.2	-86435.33687315937	100.86338403733801
6390000	-86316.38374949415	4.2	-86416.6544042356	100.270654741448
6395000	-86310.77090668186	4.2	-86416.14688145866	105.3759747767844
6400000	-86312.25754259345	4.2	-86418.7413514433	106.48380884984537
6405000	-86325.71047022416	4.2	-86431.07512814723	105.36465792306558
6410000	-86321.39287550625	4.2	-86430.44009987391	109.04722436766981
6415000	-86306.73097068892	4.2	-86410.1210023609	103.39003167197897
6420000	-86310.64926917707	4.2	-86416.54767902022	105.8984098431559
6425000	-86325.1024877473	4.2	-86432.01133471269	106.9088469653993
6430000	-86306.2082362734	4.2	-86412.16746993517	105.95923366175967
6435000	-86323.51947301139	4.2	-86428.34910684972	104.82963383833996
6440000	-86311.48228221165	4.2	-86419.30539198211	107.82310977046063
6445000	-86321.71628929312	4.2	-86430.48323451311	108.76694521999632
6450000	-86302.00034486258	4.2	-86408.97029468293	106.96994982036043
6455000	-86319.94595812017	4.2	-86426.48647784743	106.54051972726151
6460000	-86317.83042334579	4.2	-86422.53069669304	104.7002733472481
6465000	-86337.98824376176	4.2	-86445.63248836395	107.64424460218356
6470000	-86314.82796171523	4.2	-86422.81830075679	107.99033904155918
6475000	-86309.28334336317	4.2	-86414.95706153498	105.67371817179867
6480000	-86334.38780277241	4.2	-86442.53344207934	108.14563930691796
6485000	-86314.34515506901	4.2	-86418.71882154448	104.37366647546786
6490000	-86320.54662515195	4.2	-86425.92790880924	105.38128365728338
6495000	-86300.31284324799	4.1	-86408.28508299442	107.97223974643804
6500000	-86321.28171534445	4.1	-86427.8114301027	106.52971475824121
6505000	-86317.12468178125	4.1	-86423.49583384389	106.37115206263708
6510000	-86316.85486967968	4.1	-86425.34551778836	108.49064810867681
6515000	-86353.11747740452	4.1	-86461.41809977787	108.30062237335169
6520000	-86322.81241252707	4.1	-86431.6321115902	108.81969906313161
6525000	-86341.81695706358	4.1	-86447.68436173005	105.86740466647174
6530000	-86316.77681621401	4.1	-86424.14842048638	107.37160427236806
6535000	-86344.17965903787	4.1	-86451.69025327353	107.51059423566274
6540000	-86317.8163047157	4.1	-86424.29423719773	106.47793248203058
6545000	-86328.58789298795	4.1	-86435.0374686526	106.44957566464905
6550000	-86320.58866289716	4.1	-86426.68397942817	106.09531653100692
6555000	-86299.08607323343	4.1	-86406.34832338624	107.26225015281338
6560000	-86305.40764193636	4.1	-86411.94933147445	106.54168953809801
6565000	-86330.42459147453	4.1	-86436.67647725291	106.25188577839378
6570000	-86324.11306515832	4.1	-86431.14029289677	107.02722773844897
6575000	-86320.15189351329	4.1	-86425.07219253553	104.92029902224219
6580000	-86318.09820847388	4.1	-86428.56265148152	110.4644430076443
6585000	-86321.17521798037	4.1	-86426.12096278596	104.94574480559133
6590000	-86315.83189379223	4.1	-86422.95973079265	107.12783700040909
6595000	-86307.48808478286	4.1	-86417.06969102827	109.58160624541387
6600000	-86329.36236028245	4.1	-86437.04763135721	107.68527107476059
6605000	-86319.50359166636	4.1	-86427.88336716962	108.37977550326276
6610000	-86340.16103893818	4.1	-86449.9580248881	109.79698594990916
6615000	-86312.76425455378	4.1	-86423.73583341994	110.9715788661631
6620000	-86317.32701355524	4.1	-86427.8779759193	110.55096236405672
6625000	-86329.87363609808	4.1	-86438.06434671536	108.19071061727463
6630000	-86316.50568240133	4.1	-86425.15436317495	108.64868077362347
6635000	-86306.87194924784	4.1	-86419.19063526526	112.31868601741336
6640000	-86323.20372036882	4.1	-86432.13466088577	108.93094051695256
6645000	-86291.67271616591	4.0	-86400.01432178171	108.3416056157953
6650000	-86329.37139632548	4.0	-86439.12003812924	109.74864180376007
6655000	-86320.82510736524	4.0	-86431.93408769397	111.10898032873193
6660000	-86345.40111582284	4.0	-86452.1866325302	106.78551670736242
6665000	-86325.41456569191	4.0	-86435.68083820936	110.26627251744338
6670000	-86332.06721470454	4.0	-86439.44708786391	107.37987315936823
6675000	-86305.97470290282	4.0	-86413.18842619639	107.21372329356565
6680000	-86307.8227658147	4.0	-86413.77879617084	105.9560303561419
6685000	-86301.96166707957	4.0	-86402.41609925902	100.45443217945217
6690000	-86289.01501810717	4.0	-86395.74151554925	106.72649744208378
6695000	-86312.06431441614	4.0	-86415.80946807333	103.74515365718851
6700000	-86304.45773961768	4.0	-86408.23951204306	103.7817724253853
6705000	-86301.56675355151	4.0	-86409.56439470917	107.99764115766745
6710000	-86306.5614986404	4.0	-86410.7571902081	104.19569156769612
6715000	-86310.83892681512	4.0	-86418.07442934542	107.23550253029767
6720000	-86317.66525469604	4.0	-86424.8643420808	107.19908738475684
6725000	-86318.16423150647	4.0	-86424.74538123941	106.58114973294158
6730000	-86306.61430543629	4.0	-86416.25524569959	109.64094026330233
6735000	-86314.32873408525	4.0	-86421.63099599537	107.30226191011278
6740000	-86293.39199616415	4.0	-86401.8246924406	108.43269627644571
6745000	-86298.09542513243	4.0	-86403.686260116	105.59083498356708
6750000	-86290.68327004963	4.0	-86396.49893816034	105.81566811070921
6755000	-86318.90714925743	4.0	-86422.96546317576	104.05831391832692
6760000	-86331.5449823762	4.0	-86436.0158735218	104.47089114560308
6765000	-86305.82661854207	4.0	-86407.10503349191	101.27841494984948
6770000	-86313.15899960375	4.0	-86417.71201713673	104.55301753297967
6775000	-86314.68866665073	4.0	-86414.66933370632	99.9806670555877
6780000	-86295.22763491797	4.0	-86399.85297410675	104.62533918877317
6785000	-86306.60113967124	4.0	-86411.15761675038	104.55647707914007
6790000	-86331.79615203217	4.0	-86436.3655501616	104.56939812942564
6795000	-86329.36094611874	4.0	-86433.51225587045	104.15130975170203
6800000	-86344.85050463973	4.0	-86450.15704575638	105.30654111664397
6805000	-86317.5486865603	4.0	-86423.06571672903	105.51703016873901
6810000	-86326.66372843222	4.0	-86429.00013988499	102.33641145276887
6815000	-86327.56721329254	4.0	-86431.10991006836	103.54269677583031
6820000	-86321.21114496801	4.0	-86424.49746132665	103.28631635863836
6825000	-86309.40602017229	4.0	-86417.74311906092	108.33709888863699
6830000	-86307.15702616668	4.0	-86415.83097297311	108.67394680643395
6835000	-86306.87001025202	4.0	-86414.77320966398	107.90319941195914
6840000	-86317.10751995373	4.0	-86425.41441815157	108.30689819784072
6845000	-86329.9149187438	3.9	-86436.53783006663	106.62291132283373
6850000	-86288.92252432807	3.9	-86395.69734714579	106.77482281772852
6855000	-86326.01636892487	3.9	-86432.43605606565	106.41968714077461
6860000	-86324.11260844674	3.9	-86427.74972875295	103.63712030621014
6865000	-86318.032458991	3.9	-86421.12612752373	103.09366853272951
6870000	-86323.06472810895	3.9	-86430.2055891938	107.1408610848586
6875000	-86321.0731355875	3.9	-86428.47054580029	107.39741021278013
6880000	-86319.56198945535	3.9	-86428.21550556322	108.65351610786215
6885000	-86317.2501198791	3.9	-86422.86513791078	105.61501803168012
6890000	-86324.7922327902	3.9	-86430.38913306693	105.59690027671721
6895000	-86325.39275200202	3.9	-86430.08808230952	104.695330307496
6900000	-86312.04265372995	3.9	-86418.33887983473	106.29622610478229
6905000	-86300.0233089377	3.9	-86405.20178356348	105.17847462577166
6910000	-86309.85690878017	3.9	-86413.01140624151	103.154497461328
6915000	-86327.95283351354	3.9	-86432.66124749072	104.70841397718016
6920000	-86306.76170094442	3.9	-86413.19262285173	106.43092190730623
6925000	-86323.39303252997	3.9	-86430.07069669741	106.67766416743531
6930000	-86316.60757587761	3.9	-86423.51572666355	106.90815078594224
6935000	-86313.21426252183	3.9	-86420.88516218784	107.6708996660135
6940000	-86311.22913953626	3.9	-86414.9599786831	103.73083914683407
6945000	-86313.0929069571	3.9	-86418.67726093617	105.58435397907034
6950000	-86322.61888946824	3.9	-86430.48431021688	107.86542074863445
6955000	-86330.71293524904	3.9	-86432.85150058453	102.1385653354882
6960000	-86326.1642761032	3.9	-86428.73706404684	102.57278794363832
6965000	-86326.03108281537	3.9	-86429.0206625497	102.98957973432454
6970000	-86315.81225199344	3.9	-86413.77023884769	97.95798685425136
6975000	-86310.26763234845	3.9	-86412.50369867304	102.23606632458907
6980000	-86324.64987781405	3.9	-86427.16403051338	102.51415269932266
6985000	-86318.8229761471	3.9	-86421.7625957942	102.9396196470922
6990000	-86325.43251753734	3.9	-86424.51879935422	99.08628181688373
6995000	-86297.79894610109	3.9	-86402.96110807739	105.16216197629595
7000000	-86333.6234615925	3.9	-86438.44412854315	104.82066695064862
7005000	-86339.99409117973	3.9	-86445.30945159592	105.3153604161974
7010000	-86349.63834895514	3.9	-86455.19288055053	105.55453159539567
7015000	-86331.69050247569	3.9	-86436.79741288566	105.10691040997969
7020000	-86327.8109036138	3.9	-86432.65072937617	104.83982576236936
7025000	-86322.21557449154	3.9	-86427.48563213648	105.27005764493873
7030000	-86308.02474144963	3.9	-86414.39992897144	106.37518752181629
7035000	-86321.41394619772	3.9	-86427.8905937708	106.47664757308796
7040000	-86300.96727959218	3.9	-86410.67014632061	109.70286672843758
7045000	-86323.44145538962	3.9	-86427.93486801468	104.49341262506472
7050000	-86315.68357288354	3.9	-86421.44126105445	105.75768817091503
7055000	-86340.01668028306	3.9	-86447.32143244377	107.30475216071494
7060000	-86340.4193584099	3.9	-86448.36606364469	107.94670523478338
7065000	-86308.56602423986	3.9	-86412.7813654256	104.21534118574083
7070000	-86324.30004107374	3.9	-86433.42297267939	109.12293160564084
7075000	-86335.40048220099	3.9	-86442.82352920291	107.42304700193156
7080000	-86334.19111627887	3.9	-86439.64623522274	105.45511894386402
7085000	-86322.70889283098	3.9	-86426.30651700178	103.59762417079962
7090000	-86328.26865446073	3.9	-86433.64816715063	105.37951268991159
7095000	-86326.85165050048	3.9	-86432.36287239088	105.51122189038995
7100000	-86311.3067212129	3.9	-86415.13813216033	103.83141094743726
7105000	-86307.12182704739	3.9	-86409.63769822089	102.51587117350385
7110000	-86331.58510999488	3.9	-86434.54482138922	102.9597113943473
7115000	-86303.31648312949	3.9	-86408.87852258878	105.56203945929907
7120000	-86314.01690555653	3.9	-86418.8871046548	104.8701990982661
7125000	-86313.04329741167	3.9	-86415.75341604768	102.71011863600442
7130000	-86312.5115218032	3.9	-86418.59976844255	106.08824663934647
7135000	-86300.71449551894	3.9	-86406.59910806353	105.88461254458514
7140000	-86316.35240278357	3.9	-86418.17231770337	101.8199149197988
7145000	-86331.92266439248	3.8	-86438.40180162953	106.47913723704669
7150000	-86318.02400542263	3.8	-86426.28881438193	108.26480895929815
7155000	-86320.15650670425	3.8	-86423.94395441242	103.78744770816145
7160000	-86319.83786327735	3.8	-86425.40080059569	105.56293731833175
7165000	-86340.13721764537	3.8	-86444.41327158618	104.27605394079734
7170000	-86317.23461341007	3.8	-86425.3269672854	108.09235387532614
7175000	-86324.19172558832	3.8	-86431.49340135294	107.30167576463246
7180000	-86342.09246610125	3.8	-86449.24657440052	107.15410829926654
7185000	-86312.04856740648	3.8	-86423.10906199028	111.06049458379474
7190000	-86315.45994079029	3.8	-86422.18992476261	106.72998397233141
7195000	-86337.58513151272	3.8	-86447.28925120387	109.70411969115123
7200000	-86338.942335756	3.8	-86448.13092859817	109.18859284217517
7205000	-86329.77592443777	3.8	-86439.89944336965	110.1235189318859
7210000	-86317.76061906795	3.8	-86426.21482268124	108.45420361329874
7215000	-86349.72918935666	3.8	-86455.2542308576	105.52504150094126
7220000	-86331.1563800082	3.8	-86440.95650919125	109.80012918306578
7225000	-86318.49856284543	3.8	-86429.56521500686	111.06665216143152
7230000	-86315.10264596944	3.8	-86427.61672456496	112.51407859552074
7235000	-86340.12141691134	3.8	-86451.6130625245	111.49164561315605
7240000	-86325.0655439738	3.8	-86437.57940073442	112.51385676061929
7245000	-86334.14462190341	3.8	-86445.23841695763	111.09379505421695
7250000	-86327.47507739738	3.8	-86436.7342724433	109.2591950459134
7255000	-86304.20558199607	3.8	-86411.86054991759	107.65496792152788
7260000	-86305.96967964935	3.8	-86414.03247227763	108.06279262827461
7265000	-86323.1120752414	3.8	-86431.31425512164	108.20217988024368
7270000	-86338.65892599455	3.8	-86447.24508701911	108.58616102455913
7275000	-86322.16440236654	3.8	-86428.50161230897	106.33720994243053
7280000	-86315.56124194039	3.8	-86419.17529062589	103.61404868550134
7285000	-86317.421447517	3.8	-86420.56226496803	103.14081745103005
7290000	-86349.75882036092	3.8	-86452.56415394734	102.80533358641706
7295000	-86346.54669855168	3.8	-86452.7789010683	106.23220251662092
7300000	-86320.40771365607	3.8	-86426.71038540005	106.3026717439785
7305000	-86303.36519070563	3.8	-86411.5825759299	108.21738522426882
7310000	-86315.8480764272	3.8	-86420.09080437939	104.24272795219362
7315000	-86306.92209500796	3.8	-86412.44470339213	105.52260838416919
7320000	-86315.91851082227	3.8	-86422.66379527155	106.74528444927289
7325000	-86313.15839489424	3.8	-86421.23884564314	108.08045074889435
7330000	-86333.43577905107	3.8	-86443.44739682654	110.01161777546979
7335000	-86320.26861252877	3.8	-86429.9814137575	109.71280122873496
7340000	-86331.42923245151	3.8	-86442.59701495907	111.16778250756526
7345000	-86310.97604823494	3.8	-86419.21088313617	108.23483490122999
7350000	-86296.067107807	3.8	-86405.26608944288	109.19898163588772
7355000	-86296.11937240811	3.8	-86407.99003205668	111.87065964857337
7360000	-86326.39582877753	3.8	-86434.86026294378	108.46443416624956
7365000	-86308.59894987408	3.8	-86417.90271564823	109.30376577414623
7370000	-86357.70830147811	3.8	-86463.68702225895	105.97872078083556
7375000	-86327.3905704252	3.8	-86435.76036279957	108.36979237438081
7380000	-86323.95659777887	3.8	-86430.85615674299	106.89955896411773
7385000	-86343.08618481763	3.8	-86450.27635380281	107.19016898518103
7390000	-86336.01480418071	3.8	-86443.83541178869	107.82060760797336
7395000	-86317.39675771362	3.8	-86422.73190957958	105.33515186596522
7400000	-86291.1889056647	3.8	-86398.70404886689	107.51514320218111
7405000	-86320.82631704974	3.8	-86430.41700332062	109.59068627087888
7410000	-86312.72898257858	3.8	-86418.4557483076	105.72676572902321
7415000	-86330.83090463946	3.8	-86440.34616720077	109.51526256131504
7420000	-86327.36020378186	3.8	-86438.64543856466	111.2852347828079
7425000	-86318.92861156953	3.8	-86425.78620419261	106.85759262308339
7430000	-86348.82269198095	3.8	-86457.51262797443	108.68993599348275
7435000	-86313.06165707923	3.8	-86422.8606205397	109.79896346045608
7440000	-86321.05504026281	3.8	-86429.4076537657	108.35261350287351
7445000	-86339.95329223908	3.8	-86448.04699872807	108.09370648898187
7450000	-86321.2109679786	3.8	-86432.40340955458	111.19244157598449
7455000	-86323.49564168279	3.8	-86431.10286126201	107.60721957921723
7460000	-86333.0090644936	3.8	-86439.1148904555	106.10582596189978
7465000	-86325.7114611901	3.8	-86431.11471518112	105.40325399101636
7470000	-86334.10007720336	3.8	-86439.41319147394	105.31311427058677
7475000	-86318.6469157352	3.8	-86422.04999381206	103.40307807686527
7480000	-86320.30621672909	3.8	-86424.01761274287	103.71139601377288
7485000	-86323.22281351381	3.8	-86430.6823731464	107.45955963257562
7490000	-86352.517927883	3.8	-86459.35229013249	106.83436224949034
7495000	-86338.6447182172	3.8	-86446.0591969677	107.41447875050018
7500000	-86327.20156339525	3.8	-86431.53988002206	104.33831662680419
7505000	-86329.3023910274	3.8	-86438.91602106513	109.6136300377196
7510000	-86317.2392132531	3.8	-86424.666424093	107.42721083990804
7515000	-86336.13936850989	3.8	-86445.65073255572	109.51136404582986
7520000	-86327.53175144114	3.8	-86434.84997443396	107.31822299282767
7525000	-86309.57332218418	3.8	-86416.3062903881	106.73296820391907
7530000	-86313.3422778279	3.8	-86416.37917592973	103.03689810183039
7535000	-86315.14132768198	3.8	-86419.77137413723	104.6300464552448
7540000	-86310.71745544003	3.8	-86416.48616191186	105.76870647184013
7545000	-86323.95123387463	3.8	-86427.3249724297	103.37373855507418
7550000	-86330.94771248919	3.8	-86438.96855010813	108.02083761893823
7555000	-86329.4480123698	3.8	-86436.0698086698	106.6217962999931
7560000	-86326.19406553685	3.8	-86437.064534189	110.87046865215454
7565000	-86318.95645239775	3.8	-86430.9284047813	111.97195238354766
7570000	-86322.20371044872	3.8	-86434.03679726782	111.83308681910154
7575000	-86350.20548553551	3.8	-86457.26612274251	107.06063720700813
7580000	-86313.2840957956	3.8	-86422.07011663995	108.78602084434438
7585000	-86307.0653725774	3.8	-86416.2553958491	109.19002327170007
7590000	-86324.1072353877	3.8	-86431.14507896306	107.03784357536638
7595000	-86309.43990059457	3.8	-86417.69904126613	108.25914067155774
7600000	-86323.79842349413	3.8	-86431.7559162618	107.95749276767536
7605000	-86345.95100113083	3.8	-86451.62528605048	105.67428491963841
7610000	-86319.3955035774	3.8	-86428.61225712117	109.21675354377477
7615000	-86304.72864191554	3.8	-86412.44531147515	107.71666955960589
7620000	-86305.31898487118	3.8	-86413.97511763351	108.65613276234042
7625000	-86308.99569135078	3.8	-86417.53631377187	108.5406224210962
7630000	-86318.62473913778	3.8	-86428.81970287501	110.19496373722879
7635000	-86334.37197750826	3.8	-86441.930117846	107.55814033774901
7640000	-86306.85954118079	3.8	-86411.3849250738	104.52538389300592
7645000	-86340.57053183521	3.8	-86442.69471838909	102.12418655387009
7650000	-86315.27196968989	3.8	-86418.42938892223	103.15741923234883
7655000	-86330.64562634673	3.8	-86436.7712707773	106.12564443058338
7660000	-86322.53946288869	3.8	-86428.38918374208	105.84972085339508
7665000	-86336.2614145589	3.8	-86443.97732922735	107.71591466843792
7670000	-86320.45464635224	3.8	-86427.12533069515	106.6706843429125
7675000	-86318.66103138983	3.8	-86425.67971514752	107.01868375769058
7680000	-86324.58319294192	3.8	-86430.22092514581	105.63773220389659
7685000	-86311.93045650453	3.8	-86416.18829722854	104.25784072400971
7690000	-86320.5002966612	3.8	-86427.22475313881	106.7244564776254
7695000	-86324.44876248072	3.8	-86429.98686725218	105.53810477146732
7700000	-86312.76470618832	3.8	-86419.89022198161	107.12551579328299
7705000	-86323.57674543015	3.8	-86430.31107520092	106.7343297707638
7710000	-86320.54146652689	3.8	-86433.32176467717	112.78029815027045
7715000	-86323.80474870757	3.8	-86434.71156537288	110.90681666531407
7720000	-86340.6488926929	3.8	-86449.52700833525	108.87811564235456
7725000	-86337.0493383041	3.8	-86445.13907632146	108.08973801736272
7730000	-86313.94314194973	3.8	-86418.8156907609	104.87254881116084
7735000	-86311.59728512116	3.8	-86417.89109295626	106.29380783510639
7740000	-86315.77661319613	3.8	-86418.9523974778	103.1757842816679
7745000	-86324.79719204678	3.8	-86428.11519510737	103.31800306058389
7750000	-86326.98554460391	3.8	-86431.72252928693	104.73698468301008
7755000	-86335.03778692165	3.8	-86442.91119457026	107.87340764860971
7760000	-86338.47609246141	3.8	-86447.53993282493	109.0638403635281
7765000	-86346.63244244142	3.8	-86454.24665215112	107.61420970969961
7770000	-86336.21976024353	3.8	-86442.88921101044	106.66945076689487
7775000	-86327.9789324964	3.8	-86435.66967662974	107.6907441333457
7780000	-86327.92665590117	3.8	-86435.96805456911	108.04139866792923
7785000	-86331.25194152605	3.8	-86438.06847350458	106.81653197853484
7790000	-86316.10612284679	3.8	-86426.31387172281	110.2077488760276
7795000	-86312.30305066549	3.8	-86420.632191164	108.32914049850018
7800000	-86319.15531614068	3.8	-86427.0109787929	107.85566265221644
7805000	-86302.76801942657	3.8	-86409.34635503704	106.57833561047195
7810000	-86306.56139286191	3.8	-86412.99363249441	106.43223963250584
7815000	-86306.21596695799	3.8	-86416.31005441165	110.09408745366765
7820000	-86318.2083853426	3.8	-86422.7442355181	104.53585017549477
7825000	-86332.9677681073	3.8	-86440.72867503884	107.76090693154639
7830000	-86348.85666446117	3.8	-86454.67724078924	105.8205763280767
7835000	-86319.58768599087	3.8	-86427.45012048188	107.86243449101268
7840000	-86329.53637934742	3.8	-86434.24364879291	104.70726944548032
7845000	-86317.77038193586	3.8	-86425.73949099283	107.96910905697108
7850000	-86311.26770257672	3.8	-86417.06537138073	105.79766880400204
7855000	-86311.78961975813	3.8	-86419.63752484391	107.84790508578673
7860000	-86309.99899436437	3.8	-86417.8543584541	107.85536408972803
7865000	-86333.61538306682	3.8	-86441.6628221066	108.04743903979175
7870000	-86319.82693900757	3.8	-86431.3381247107	111.51118570313423
7875000	-86312.19050067801	3.8	-86420.17244956073	107.98194888271706
7880000	-86329.23672416607	3.8	-86432.80669633004	103.5699721639652
7885000	-86324.8447788507	3.8	-86432.66555723728	107.82077838657382
7890000	-86329.96514388472	3.8	-86437.21398150685	107.24883762212347
7895000	-86322.12539182758	3.7	-86429.15166023164	107.0262684040641
7900000	-86294.07637092519	3.7	-86402.91514171152	108.83877078632445
7905000	-86315.49611532011	3.7	-86424.11842678	108.62231145989055
7910000	-86316.19202186207	3.7	-86422.6194931972	106.42747133513502
7915000	-86314.65541427476	3.7	-86424.42784613303	109.77243185826167
7920000	-86315.78721060648	3.7	-86424.09036266177	108.3031520552836
7925000	-86316.31398306537	3.7	-86424.89808162618	108.58409856081224
7930000	-86336.95462574747	3.7	-86445.95850100879	109.00387526132128
7935000	-86308.43958385782	3.7	-86417.24191931504	108.80233545721892
7940000	-86309.91720825872	3.7	-86419.88044257472	109.96323431600237
7945000	-86313.53823774242	3.7	-86422.64456132446	109.1063235820331
7950000	-86321.26831088662	3.7	-86430.36207482476	109.09376393813761
7955000	-86298.76960155588	3.7	-86408.25260484469	109.48300328881434
7960000	-86314.90140011662	3.7	-86422.18371428395	107.2823141673238
7965000	-86352.49485108237	3.7	-86452.19573917	99.70088808761793
7970000	-86341.82182356561	3.7	-86445.69615254797	103.87432898236163
7975000	-86321.46198321175	3.7	-86424.66004340987	103.19806019812236
7980000	-86316.22142564639	3.7	-86420.7499325647	104.5285069182995
7985000	-86313.18970451987	3.7	-86416.72627378412	103.53656926425121
7990000	-86312.97999132269	3.7	-86416.83581983033	103.85582850765023
7995000	-86299.98179765594	3.7	-86406.01884448553	106.03704682958755
8000000	-86298.04664529803	3.7	-86402.96822090259	104.92157560456607
8005000	-86326.9937793137	3.7	-86432.14391617966	105.15013686594723
8010000	-86334.54270641838	3.7	-86438.97933466524	104.4366282468674
8015000	-86336.94630042878	3.7	-86438.13361655148	101.18731612269853
8020000	-86307.52789484948	3.7	-86407.68503745346	100.15714260397824
8025000	-86316.06459378584	3.7	-86416.30556193627	100.24096815044192
8030000	-86313.35554480142	3.7	-86412.74101812062	99.38547331919763
8035000	-86320.95086198988	3.7	-86424.27843492519	103.32757293529964
8040000	-86322.98054008065	3.7	-86428.93224329595	105.9517032152996
8045000	-86315.1260128712	3.7	-86421.63800531224	106.51199244104393
8050000	-86331.25321000887	3.7	-86435.17386256547	103.92065255659789
8055000	-86327.89447745978	3.7	-86434.11850903857	106.22403157879648
8060000	-86328.02791662754	3.7	-86437.41716734451	109.38925071697221
8065000	-86316.2612631302	3.7	-86426.21958425644	109.95832112624076
8070000	-86305.62193968042	3.7	-86414.98384007128	109.36190039085866
8075000	-86295.2567688167	3.7	-86405.35388170391	110.09711288719713
8080000	-86322.90405841629	3.7	-86431.89288005841	108.98882164212876
8085000	-86321.2739173215	3.7	-86427.35178900258	106.0778716810911
8090000	-86323.26990797471	3.7	-86431.22209142995	107.9521834552462
8095000	-86309.26516253356	3.7	-86417.47229437176	108.20713183820867
8100000	-86319.56664016968	3.7	-86427.98773290723	108.42109273756029
8105000	-86329.64125322699	3.7	-86438.50687705322	108.8656238262298
8110000	-86328.84417442595	3.7	-86438.08460184436	109.24042741840732
8115000	-86336.51386062778	3.7	-86443.80331865189	107.28945802411633
8120000	-86325.47870256587	3.7	-86432.72913166614	107.25042910027248
8125000	-86330.71732326296	3.7	-86437.48265801843	106.76533475547932
8130000	-86342.6468597752	3.7	-86447.66768600127	105.02082622606912
8135000	-86331.55795269321	3.7	-86438.45732053167	106.89936783846113
8140000	-86340.61450950235	3.7	-86446.48396246199	105.86945295963915
8145000	-86308.65608564217	3.7	-86416.5068564521	107.85077080993698
8150000	-86303.63000053207	3.7	-86414.19450751098	110.56450697891822
8155000	-86318.31857188996	3.7	-86427.99217309989	109.67360120992535
8160000	-86320.76826165906	3.7	-86428.16551012095	107.3972484618867
8165000	-86327.1010468539	3.7	-86432.20904080082	105.10799394692597
8170000	-86319.25408860378	3.7	-86424.5811949706	105.32710636682121
8175000	-86318.21859812041	3.7	-86423.5067986832	105.28820056278569
8180000	-86337.58263396811	3.7	-86441.82089901343	104.23826504531935
8185000	-86333.57789925257	3.7	-86438.49938979153	104.92149053895938
8190000	-86326.19960666289	3.7	-86431.60227590732	105.40266924442523
8195000	-86328.87199170033	3.7	-86432.86008778583	103.98809608549608
8200000	-86327.24968383524	3.7	-86433.91396036044	106.66427652520886
8205000	-86303.17752585564	3.7	-86409.61234962042	106.43482376478296
8210000	-86322.01389929568	3.7	-86429.37602160523	107.36212230955869
8215000	-86303.49129361246	3.7	-86409.85048466563	106.35919105317559
8220000	-86301.50794696673	3.7	-86405.29187233854	103.78392537180807
8225000	-86305.27150476529	3.7	-86411.28640938782	106.01490462252404
8230000	-86329.06276528482	3.7	-86432.90897922823	103.84621394341956
8235000	-86297.9640177947	3.7	-86400.1077490204	102.14373122569916
8240000	-86303.1572497845	3.7	-86407.26819206533	104.11094228082685
